Time of Scrape, Flight Zoning, MC, NC, LNC, SPOC, INTLC, Temperature, PoP, Month, Day of Week, Holiday
0.6412,0.6053,0.1707,0.2647,0.4839,0.069,0.0833,0.9304,0.0,0.5,0.8571,0.0
0.6433,0.6089,0.1463,0.2941,0.4516,0.069,0.125,0.9304,0.0,0.5,0.8571,0.0
0.6454,0.6049,0.1707,0.2353,0.5484,0.069,0.0833,0.9327,0.0,0.5,0.8571,0.0
0.6476,0.6057,0.1707,0.2059,0.3871,0.069,0.2083,0.9327,0.0,0.5,0.8571,0.0
0.6497,0.614,0.1951,0.2353,0.2581,0.069,0.1667,0.8799,0.0,0.5,0.8571,0.0
0.6518,0.6188,0.2195,0.2059,0.2258,0.069,0.2083,0.8799,0.0,0.5,0.8571,0.0
0.6539,0.6259,0.2195,0.1765,0.0645,0.0345,0.1667,0.8707,0.0,0.5,0.8571,0.0
0.6561,0.6291,0.1707,0.2059,0.0323,0.1034,0.125,0.8523,0.0,0.5,0.8571,0.0
0.6582,0.6334,0.1463,0.1765,0.0323,0.0345,0.2083,0.8432,0.0,0.5,0.8571,0.0
0.6603,0.6322,0.1463,0.0882,0.0323,0.0345,0.2917,0.8339,0.0,0.5,0.8571,0.0
0.6794,0.6283,0.1463,0.1176,0.0323,0.0345,0.2917,0.8248,0.0,0.5,0.8571,0.0
0.6815,0.6259,0.0976,0.3235,0.0,0.1034,0.2917,0.8156,0.0,0.5,0.8571,0.0
0.6837,0.6223,0.1707,0.2941,0.0645,0.069,0.2083,0.8167,0.0,0.5,0.8571,0.0
0.6858,0.6196,0.3659,0.1765,0.0,0.069,0.1667,0.8167,0.0,0.5,0.8571,0.0
0.6879,0.6243,0.3171,0.1176,0.0,0.0345,0.25,0.8167,0.0,0.5,0.8571,0.0
0.69,0.639,0.1951,0.2353,0.129,0.0345,0.25,0.819,0.0,0.5,0.8571,0.0
0.6921,0.6508,0.1707,0.2647,0.1613,0.069,0.1667,0.819,0.0,0.5,0.8571,0.0
0.6943,0.6587,0.1951,0.3235,0.2581,0.0345,0.2083,0.8202,0.05,0.5,0.8571,0.0
0.6964,0.6679,0.2195,0.3235,0.1613,0.069,0.2083,0.8202,0.0,0.5,0.8571,0.0
0.6985,0.656,0.2439,0.1471,0.129,0.1034,0.2083,0.8937,0.0,0.5,0.8571,0.0
0.7006,0.6718,0.1951,0.1765,0.0968,0.069,0.1667,0.8902,0.05,0.5,0.8571,0.0
0.7028,0.6841,0.1463,0.1471,0.2581,0.069,0.125,0.8867,0.0,0.5,0.8571,0.0
0.7219,0.6896,0.1707,0.2647,0.0968,0.069,0.125,0.8845,0.0,0.5,0.8571,0.0
0.724,0.69,0.1951,0.2059,0.0323,0.0345,0.1667,0.8833,0.0,0.5,0.8571,0.0
0.7261,0.6841,0.1707,0.1471,0.0323,0.069,0.2083,0.8833,0.0,0.5,0.8571,0.0
0.7282,0.6825,0.1463,0.2353,0.0645,0.0345,0.2083,0.8845,0.0,0.5,0.8571,0.0
0.7304,0.6813,0.122,0.2647,0.2581,0.069,0.1667,0.8845,0.0,0.5,0.8571,0.0
0.7325,0.6774,0.122,0.2647,0.0645,0.069,0.1667,0.8845,0.0,0.5,0.8571,0.0
0.7346,0.6706,0.122,0.1471,0.1613,0.069,0.2083,0.8167,0.0,0.5,0.8571,0.0
0.7367,0.675,0.1463,0.0882,0.0645,0.069,0.125,0.8156,0.0,0.5,0.8571,0.0
0.7389,0.673,0.2683,0.2353,0.0323,0.069,0.0833,0.8109,0.0,0.5,0.8571,0.0
0.741,0.669,0.2683,0.3235,0.129,0.069,0.0833,0.8076,0.0,0.5,0.8571,0.0
0.7431,0.675,0.2439,0.4412,0.4516,0.069,0.2083,0.8041,0.0,0.5,0.8571,0.0
0.7665,0.673,0.2683,0.3529,0.1935,0.069,0.25,0.7949,0.0,0.5,0.8571,0.0
0.7686,0.6801,0.3171,0.1471,0.2581,0.069,0.25,0.7972,0.0,0.5,0.8571,0.0
0.7707,0.6793,0.2195,0.0882,0.8387,0.1034,0.2917,0.7984,0.0,0.5,0.8571,0.0
0.7728,0.6774,0.1951,0.2059,0.6774,0.069,0.2083,0.7984,0.0,0.5,0.8571,0.0
0.7749,0.6714,0.1463,0.2059,0.4516,0.069,0.25,0.8006,0.0,0.5,0.8571,0.0
0.7771,0.6683,0.122,0.0882,0.1935,0.069,0.3333,0.8018,0.0,0.5,0.8571,0.0
0.7792,0.6766,0.1463,0.0882,0.129,0.069,0.4583,0.8041,0.0,0.5,0.8571,0.0
0.7813,0.6698,0.1707,0.0588,0.0645,0.069,0.4583,0.8408,0.0,0.5,0.8571,0.0
0.7834,0.6655,0.122,0.1176,0.0645,0.069,0.2917,0.8408,0.0,0.5,0.8571,0.0
0.7856,0.6595,0.0488,0.4412,0.0323,0.069,0.2083,0.8386,0.0,0.5,0.8571,0.0
0.7877,0.6667,0.0488,0.3529,0.0323,0.069,0.25,0.8386,0.0,0.5,0.8571,0.0
0.8068,0.6805,0.0732,0.2353,0.2581,0.069,0.2083,0.8373,0.0,0.5,0.8571,0.0
0.8089,0.6805,0.122,0.0882,0.129,0.069,0.25,0.8373,0.0,0.5,0.8571,0.0
0.811,0.6762,0.1463,0.0294,0.0968,0.1034,0.375,0.8373,0.0,0.5,0.8571,0.0
0.8132,0.6789,0.0732,0.0294,0.1935,0.1034,0.375,0.8373,0.0,0.5,0.8571,0.0
0.8153,0.6746,0.0488,0.1471,0.1613,0.0345,0.2917,0.8373,0.0,0.5,0.8571,0.0
0.8174,0.6778,0.0488,0.0588,0.129,0.069,0.25,0.8373,0.0,0.5,0.8571,0.0
0.8195,0.6991,0.0488,0.0294,0.0323,0.069,0.2083,0.8351,0.0,0.5,0.8571,0.0
0.8217,0.6936,0.0732,0.0882,0.0323,0.069,0.25,0.8351,0.0,0.5,0.8571,0.0
0.8238,0.7086,0.0976,0.0294,0.0323,0.069,0.2917,0.819,0.0,0.5,0.8571,0.0
0.8259,0.7209,0.1707,0.1471,0.129,0.069,0.3333,0.8167,0.0,0.5,0.8571,0.0
0.828,0.7336,0.2439,0.1176,0.1613,0.069,0.375,0.8156,0.0,0.5,0.8571,0.0
0.8301,0.7708,0.2439,0.0294,0.0323,0.069,0.375,0.8133,0.0,0.5,0.8571,0.0
0.8493,0.789,0.1707,0.1176,0.0968,0.069,0.3333,0.8109,0.0,0.5,0.8571,0.0
0.8514,0.7858,0.0488,0.1765,0.0645,0.0345,0.5,0.8076,0.0,0.5,0.8571,0.0
0.8535,0.7886,0.0732,0.2059,0.0323,0.0345,0.5833,0.8098,0.0,0.5,0.8571,0.0
0.8556,0.7846,0.1463,0.1471,0.129,0.069,0.625,0.8098,0.0,0.5,0.8571,0.0
0.8577,0.7751,0.2439,0.0588,0.0323,0.069,0.5833,0.8098,0.0,0.5,0.8571,0.0
0.8599,0.7747,0.1951,0.0294,0.0323,0.069,0.625,0.8098,0.0,0.5,0.8571,0.0
0.862,0.7716,0.0732,0.0882,0.0645,0.069,0.5,0.8098,0.0,0.5,0.8571,0.0
0.8641,0.7708,0.122,0.1471,0.0323,0.069,0.5,0.8098,0.0,0.5,0.8571,0.0
0.8662,0.7688,0.1707,0.0882,0.0323,0.069,0.5833,0.8076,0.0,0.5,0.8571,0.0
0.8684,0.7672,0.122,0.0294,0.0645,0.069,0.4167,0.8076,0.0,0.5,0.8571,0.0
0.8705,0.7415,0.0732,0.0882,0.0645,0.0345,0.2917,0.8064,0.0,0.5,0.8571,0.0
0.8726,0.7348,0.0732,0.0294,0.0323,0.0345,0.2083,0.8064,0.0,0.5,0.8571,0.0
0.8917,0.0,0.0732,0.0294,0.0323,0.069,0.1667,0.8041,0.0,0.5,0.8571,0.0
0.8938,0.6809,0.0732,0.0294,0.0323,0.0345,0.0833,0.8041,0.0,0.5,0.8571,0.0
0.896,0.6679,0.0976,0.0588,0.0323,0.0345,0.0833,0.8018,0.0,0.5,0.8571,0.0
0.8981,0.6603,0.122,0.0294,0.0323,0.0345,0.2083,0.8018,0.0,0.5,0.8571,0.0
0.9002,0.658,0.0244,0.0588,0.0323,0.069,0.0833,0.8006,0.0,0.5,0.8571,0.0
0.9023,0.6465,0.122,0.0294,0.0323,0.0345,0.0833,0.8006,0.0,0.5,0.8571,0.0
0.9045,0.6378,0.0244,0.0294,0.0323,0.0,0.0833,0.8006,0.0,0.5,0.8571,0.0
0.9066,0.6271,0.0488,0.0294,0.0323,0.0,0.125,0.7984,0.0,0.5,0.8571,0.0
0.9087,0.6148,0.0732,0.0294,0.0323,0.0,0.125,0.7984,0.0,0.5,0.8571,0.0
0.9108,0.6049,0.0488,0.0588,0.0323,0.0,0.0417,0.7972,0.0,0.5,0.8571,0.0
0.913,0.5974,0.0976,0.0294,0.0323,0.0,0.0417,0.7972,0.0,0.5,0.8571,0.0
0.9151,0.595,0.0732,0.0294,0.0323,0.0,0.0833,0.7949,0.0,0.5,0.8571,0.0
0.9342,0.5843,0.0488,0.0294,0.0323,0.0,0.0417,0.7949,0.0,0.5,0.8571,0.0
0.9363,0.5808,0.0976,0.0294,0.0323,0.0,0.0417,0.7927,0.0,0.5,0.8571,0.0
0.9384,0.5784,0.0488,0.0294,0.0323,0.0,0.125,0.7927,0.0,0.5,0.8571,0.0
0.9406,0.578,0.0488,0.0294,0.0323,0.0,0.0417,0.7927,0.0,0.5,0.8571,0.0
0.9427,0.578,0.0488,0.0294,0.0323,0.0,0.0417,0.7914,0.0,0.5,0.8571,0.0
0.9448,0.5732,0.0244,0.0294,0.0323,0.0,0.0417,0.7914,0.0,0.5,0.8571,0.0
0.9469,0.5558,0.0488,0.0294,0.0323,0.0,0.0833,0.7835,0.0,0.5,0.8571,0.0
0.949,0.5372,0.122,0.0294,0.0323,0.0,0.125,0.7822,0.0,0.5,0.8571,0.0
0.9512,0.5238,0.0244,0.0294,0.0323,0.0,0.0417,0.7822,0.0,0.5,0.8571,0.0
0.9533,0.5166,0.0,0.0294,0.0323,0.0,0.0417,0.78,0.0,0.5,0.8571,0.0
0.9554,0.5,0.0244,0.0294,0.0323,0.0,0.0833,0.78,0.0,0.5,0.8571,0.0
0.9575,0.477,0.0244,0.0294,0.0323,0.0,0.0833,0.7789,0.0,0.5,0.8571,0.0
0.9766,0.4572,0.0244,0.0294,0.0323,0.0,0.0833,0.7789,0.0,0.5,0.8571,0.0
0.9788,0.4521,0.0244,0.0294,0.0323,0.0,0.0417,0.7765,0.0,0.5,0.8571,0.0
0.9809,0.4473,0.0244,0.0294,0.0323,0.0,0.0417,0.7765,0.0,0.5,0.8571,0.0
0.983,0.4414,0.0488,0.0294,0.0323,0.0,0.0417,0.7765,0.0,0.5,0.8571,0.0
0.9851,0.4386,0.0244,0.0294,0.0323,0.0,0.0833,0.7765,0.0,0.5,0.8571,0.0
0.9873,0.4339,0.0488,0.0294,0.0323,0.0345,0.0417,0.7765,0.0,0.5,0.8571,0.0
0.9894,0.4311,0.0488,0.0294,0.0323,0.0,0.0833,0.7743,0.0,0.5,0.8571,0.0
0.9915,0.4204,0.0244,0.0294,0.0323,0.0,0.0833,0.7835,0.0,0.5,0.8571,0.0
0.9936,0.4188,0.0244,0.0294,0.0323,0.0,0.0833,0.7857,0.0,0.5,0.8571,0.0
0.9958,0.4188,0.0244,0.0294,0.0323,0.0,0.0833,0.7857,0.0,0.5,0.8571,0.0
0.9979,0.4086,0.0488,0.0294,0.0323,0.0,0.0,0.7857,0.0,0.5,0.8571,0.0
1.0,0.3983,0.0488,0.0294,0.0323,0.0,0.0,0.7857,0.0,0.5,0.8571,0.0
0.0064,0.348,0.0244,0.0294,0.0323,0.0,0.0,0.7835,0.0,0.5,1.0,0.0
0.0085,0.3377,0.0244,0.0294,0.0323,0.0,0.0,0.7835,0.0,0.5,1.0,0.0
0.0106,0.3317,0.0244,0.0294,0.0323,0.0,0.0,0.7835,0.0,0.5,1.0,0.0
0.0127,0.3234,0.0244,0.0294,0.0323,0.0,0.0,0.7822,0.0,0.5,1.0,0.0
0.0149,0.308,0.0244,0.0294,0.0323,0.0,0.0,0.7822,0.0,0.5,1.0,0.0
0.017,0.3025,0.0244,0.0294,0.0323,0.0,0.0,0.78,0.0,0.5,1.0,0.0
0.0191,0.3021,0.0244,0.0294,0.0323,0.0,0.0,0.7789,0.0,0.5,1.0,0.0
0.0212,0.2902,0.0,0.0294,0.0323,0.0,0.0,0.7789,0.0,0.5,1.0,0.0
0.0234,0.2854,0.0244,0.0294,0.0323,0.0,0.0,0.7789,0.0,0.5,1.0,0.0
0.0425,0.2597,0.0,0.0294,0.0323,0.0,0.0,0.7789,0.0,0.5,1.0,0.0
0.0446,0.2474,0.0244,0.0294,0.0323,0.0,0.0,0.7789,0.0,0.5,1.0,0.0
0.0467,0.2395,0.0732,0.0294,0.0323,0.0,0.0,0.7765,0.0,0.5,1.0,0.0
0.0488,0.2363,0.0,0.0294,0.0323,0.0,0.0,0.7765,0.0,0.5,1.0,0.0
0.051,0.2336,0.0244,0.0294,0.0323,0.0,0.0,0.7765,0.0,0.5,1.0,0.0
0.0531,0.2332,0.0244,0.0294,0.0323,0.0,0.0,0.7765,0.0,0.5,1.0,0.0
0.0552,0.2055,0.0244,0.0294,0.0323,0.0,0.0,0.7765,0.0,0.5,1.0,0.0
0.0573,0.1817,0.0,0.0294,0.0323,0.0,0.0,0.7789,0.0,0.5,1.0,0.0
0.0594,0.1655,0.0244,0.0294,0.0323,0.0,0.0417,0.7789,0.0,0.5,1.0,0.0
0.0616,0.137,0.0244,0.0294,0.0323,0.0,0.0833,0.7789,0.0,0.5,1.0,0.0
0.0637,0.1184,0.0244,0.0294,0.0323,0.0,0.0417,0.7789,0.0,0.5,1.0,0.0
0.0658,0.0871,0.0244,0.0294,0.0323,0.0,0.0,0.7765,0.0,0.5,1.0,0.0
0.0849,0.0534,0.0244,0.0294,0.0323,0.0,0.0,0.7765,0.0,0.5,1.0,0.0
0.087,0.034,0.1707,0.0294,0.0323,0.0,0.0,0.7765,0.0,0.5,1.0,0.0
0.0892,0.0226,0.0732,0.0294,0.0323,0.0,0.0417,0.7765,0.0,0.5,1.0,0.0
0.0913,0.0206,0.0488,0.0294,0.0323,0.0,0.0833,0.7765,0.0,0.5,1.0,0.0
0.0934,0.0198,0.0244,0.0294,0.0323,0.0,0.0833,0.7765,0.0,0.5,1.0,0.0
0.0955,0.0202,0.0,0.0294,0.0323,0.0,0.0,0.7765,0.0,0.5,1.0,0.0
0.0977,0.021,0.0488,0.0294,0.0323,0.0,0.0833,0.7743,0.0,0.5,1.0,0.0
0.0998,0.0178,0.122,0.0294,0.0323,0.0,0.0,0.7789,0.0,0.5,1.0,0.0
0.1019,0.0154,0.0488,0.0294,0.0323,0.0,0.0,0.7789,0.0,0.5,1.0,0.0
0.104,0.0154,0.0488,0.0294,0.0323,0.0,0.0417,0.7789,0.0,0.5,1.0,0.0
0.1062,0.0059,0.122,0.0294,0.0323,0.0,0.0417,0.7789,0.0,0.5,1.0,0.0
0.1083,0.0059,0.1951,0.0294,0.0323,0.0,0.0417,0.7765,0.0,0.5,1.0,0.0
0.1274,0.0119,0.2195,0.0294,0.0323,0.0345,0.0417,0.7765,0.0,0.5,1.0,0.0
0.1295,0.0127,0.1951,0.0294,0.0323,0.0345,0.0417,0.7765,0.0,0.5,1.0,0.0
0.1316,0.0131,0.2683,0.0294,0.0323,0.0345,0.0833,0.7743,0.0,0.5,1.0,0.0
0.1338,0.0135,0.3171,0.0882,0.0323,0.0345,0.0833,0.7743,0.0,0.5,1.0,0.0
0.1359,0.0143,0.2683,0.0,0.0323,0.0345,0.0833,0.7743,0.0,0.5,1.0,0.0
0.138,0.0146,0.2195,0.0,0.0323,0.0345,0.0833,0.7731,0.0,0.5,1.0,0.0
0.1401,0.0166,0.3171,0.0,0.0323,0.0,0.0417,0.7731,0.0,0.5,1.0,0.0
0.1423,0.017,0.3659,0.0294,0.0323,0.0,0.0417,0.7789,0.0,0.5,1.0,0.0
0.1444,0.0174,0.2683,0.1176,0.0323,0.0,0.0417,0.7789,0.0,0.5,1.0,0.0
0.1465,0.0186,0.2195,0.0294,0.0323,0.0,0.0417,0.7789,0.0,0.5,1.0,0.0
0.1486,0.019,0.2439,0.0294,0.0,0.0345,0.0417,0.7765,0.0,0.5,1.0,0.0
0.1507,0.0194,0.2195,0.0882,0.0,0.0345,0.0417,0.7765,0.0,0.5,1.0,0.0
0.1699,0.0238,0.1707,0.0882,0.0,0.0345,0.0417,0.7765,0.0,0.5,1.0,0.0
0.172,0.0344,0.0976,0.1471,0.0,0.069,0.0417,0.7765,0.0,0.5,1.0,0.0
0.1741,0.036,0.0732,0.1176,0.0968,0.0345,0.0417,0.7743,0.0,0.5,1.0,0.0
0.1762,0.0424,0.0732,0.2353,0.0968,0.0345,0.0417,0.7743,0.0,0.5,1.0,0.0
0.1783,0.0428,0.0976,0.1176,0.0968,0.0345,0.0417,0.7743,0.0,0.5,1.0,0.0
0.1805,0.0451,0.122,0.0882,0.2258,0.069,0.0833,0.7743,0.0,0.5,1.0,0.0
0.1826,0.0495,0.0732,0.1765,0.0645,0.069,0.0833,0.7743,0.0,0.5,1.0,0.0
0.1847,0.0495,0.0732,0.2647,0.0323,0.069,0.0833,0.7743,0.0,0.5,1.0,0.0
0.1868,0.0495,0.0976,0.3235,0.0,0.069,0.0417,0.7743,0.0,0.5,1.0,0.0
0.189,0.0503,0.122,0.5294,0.0,0.1034,0.0833,0.7743,0.0,0.5,1.0,0.0
0.1911,0.053,0.0732,0.5588,0.0323,0.069,0.0833,0.7731,0.0,0.5,1.0,0.0
0.1932,0.0546,0.0732,0.4412,0.129,0.069,0.0833,0.7731,0.0,0.5,1.0,0.0
0.2123,0.055,0.0732,0.3824,0.1613,0.069,0.0833,0.7708,0.0,0.5,1.0,0.0
0.2144,0.055,0.0976,0.4118,0.129,0.1034,0.0417,0.7708,0.0,0.5,1.0,0.0
0.2166,0.0756,0.1951,0.4118,0.0323,0.069,0.0833,0.7708,0.0,0.5,1.0,0.0
0.2187,0.0867,0.2439,0.2941,0.0323,0.0345,0.125,0.7708,0.0,0.5,1.0,0.0
0.2208,0.093,0.2683,0.1176,0.0323,0.1034,0.125,0.7708,0.0,0.5,1.0,0.0
0.2229,0.099,0.2195,0.0882,0.0323,0.069,0.0833,0.7708,0.0,0.5,1.0,0.0
0.2251,0.1136,0.2195,0.0588,0.1613,0.069,0.125,0.7708,0.0,0.5,1.0,0.0
0.2272,0.1223,0.1951,0.2059,0.1935,0.069,0.0833,0.7708,0.0,0.5,1.0,0.0
0.2293,0.1267,0.1951,0.3235,0.129,0.069,0.0417,0.7708,0.0,0.5,1.0,0.0
0.2314,0.1283,0.1707,0.3529,0.0968,0.069,0.125,0.7708,0.0,0.5,1.0,0.0
0.2335,0.1298,0.1707,0.3235,0.129,0.069,0.0417,0.7708,0.0,0.5,1.0,0.0
0.2357,0.1354,0.1707,0.3824,0.3871,0.069,0.125,0.7708,0.0,0.5,1.0,0.0
0.2548,0.1413,0.1951,0.4118,0.4516,0.069,0.125,0.7697,0.0,0.5,1.0,0.0
0.2569,0.1481,0.1707,0.4118,0.1935,0.069,0.125,0.7697,0.0,0.5,1.0,0.0
0.259,0.1568,0.1951,0.2941,0.0645,0.069,0.0417,0.7697,0.0,0.5,1.0,0.0
0.2611,0.1639,0.2195,0.2059,0.0645,0.069,0.0833,0.7697,0.0,0.5,1.0,0.0
0.2633,0.1667,0.1707,0.1765,0.0968,0.069,0.0833,0.7697,0.0,0.5,1.0,0.0
0.2654,0.1686,0.1463,0.1765,0.0968,0.1034,0.0833,0.7697,0.0,0.5,1.0,0.0
0.2675,0.175,0.1463,0.2059,0.0,0.069,0.0833,0.7697,0.0,0.5,1.0,0.0
0.2696,0.1789,0.122,0.1765,0.0645,0.069,0.0833,0.7697,0.0,0.5,1.0,0.0
0.2718,0.1833,0.1707,0.2353,0.0323,0.1034,0.125,0.7708,0.0,0.5,1.0,0.0
0.2739,0.192,0.1463,0.2647,0.0968,0.069,0.0833,0.7708,0.0,0.5,1.0,0.0
0.276,0.2019,0.1707,0.3529,0.0645,0.1034,0.0833,0.7708,0.0,0.5,1.0,0.0
0.2781,0.2106,0.1463,0.4706,0.0968,0.1034,0.1667,0.7708,0.0,0.5,1.0,0.0
0.2972,0.2272,0.122,0.6471,0.0323,0.1379,0.1667,0.7708,0.0,0.5,1.0,0.0
0.2994,0.2308,0.1707,0.6176,0.0645,0.1724,0.2083,0.7708,0.0,0.5,1.0,0.0
0.3015,0.2375,0.1951,0.7353,0.3226,0.1724,0.1667,0.7708,0.0,0.5,1.0,0.0
0.3036,0.249,0.2195,0.7059,0.2581,0.2069,0.2083,0.7743,0.0,0.5,1.0,0.0
0.3057,0.2542,0.3171,0.4412,0.2903,0.1724,0.2083,0.7789,0.0,0.5,1.0,0.0
0.3079,0.2581,0.2927,0.4706,0.1935,0.1379,0.25,0.78,0.0,0.5,1.0,0.0
0.31,0.2609,0.3171,0.4412,0.2903,0.1379,0.2083,0.7822,0.0,0.5,1.0,0.0
0.3121,0.2684,0.3171,0.5294,0.2258,0.1379,0.2083,0.7857,0.0,0.5,1.0,0.0
0.3142,0.2712,0.2683,0.5882,0.2581,0.1379,0.2083,0.7857,0.0,0.5,1.0,0.0
0.3163,0.2759,0.2195,0.5588,0.3548,0.1724,0.2083,0.7892,0.0,0.5,1.0,0.0
0.3185,0.2771,0.2195,0.5,0.2903,0.1379,0.2083,0.7914,0.0,0.5,1.0,0.0
0.3206,0.2783,0.2195,0.3529,0.0968,0.1724,0.2917,0.7949,0.0,0.5,1.0,0.0
0.3397,0.2922,0.2439,0.3529,0.1613,0.1379,0.2917,0.7972,0.0,0.5,1.0,0.0
0.3418,0.2973,0.2683,0.3824,0.0645,0.1034,0.2917,0.7984,0.0,0.5,1.0,0.0
0.3439,0.3044,0.1951,0.6765,0.129,0.1379,0.2917,0.8006,0.0,0.5,1.0,0.0
0.3461,0.3143,0.1951,0.6176,0.2258,0.1379,0.25,0.8041,0.0,0.5,1.0,0.0
0.3482,0.3183,0.2195,0.4706,0.0968,0.1379,0.2083,0.8064,0.0,0.5,1.0,0.0
0.3503,0.3215,0.1951,0.4118,0.0968,0.1034,0.1667,0.8064,0.0,0.5,1.0,0.0
0.3524,0.3282,0.1463,0.4706,0.0968,0.069,0.1667,0.8109,0.0,0.5,1.0,0.0
0.3546,0.3294,0.1463,0.4412,0.0645,0.1034,0.25,0.8156,0.0,0.5,1.0,0.0
0.3567,0.3302,0.1463,0.4118,0.0323,0.069,0.2917,0.8167,0.0,0.5,1.0,0.0
0.3588,0.3353,0.0976,0.5294,0.2903,0.069,0.3333,0.8202,0.0,0.5,1.0,0.0
0.3609,0.3409,0.1463,0.5294,0.129,0.1034,0.2917,0.8224,0.0,0.5,1.0,0.0
0.3631,0.3504,0.1707,0.5294,0.0323,0.1034,0.2917,0.8248,0.0,0.5,1.0,0.0
0.3822,0.3654,0.1463,0.4412,0.0323,0.1034,0.2917,0.8282,0.0,0.5,1.0,0.0
0.3843,0.3606,0.1707,0.3235,0.1935,0.1379,0.2083,0.8294,0.0,0.5,1.0,0.0
0.3864,0.3603,0.1707,0.3824,0.4194,0.1379,0.1667,0.8339,0.0,0.5,1.0,0.0
0.3885,0.3709,0.2195,0.3235,0.2581,0.1379,0.125,0.8351,0.0,0.5,1.0,0.0
0.3907,0.3757,0.2439,0.2647,0.1613,0.1724,0.0833,0.8386,0.0,0.5,1.0,0.0
0.3928,0.382,0.2683,0.3529,0.0323,0.1379,0.125,0.8408,0.0,0.5,1.0,0.0
0.3949,0.3848,0.2927,0.2941,0.0323,0.1379,0.125,0.8076,0.0,0.5,1.0,0.0
0.397,0.3852,0.2439,0.2941,0.0968,0.1379,0.25,0.8098,0.0,0.5,1.0,0.0
0.3992,0.3919,0.2927,0.2941,0.0323,0.1379,0.1667,0.8109,0.0,0.5,1.0,0.0
0.4013,0.3951,0.2927,0.2647,0.0323,0.1034,0.0833,0.8109,0.0,0.5,1.0,0.0
0.4034,0.3967,0.2683,0.2353,0.129,0.1034,0.0417,0.8156,0.0,0.5,1.0,0.0
0.4055,0.3994,0.3171,0.2059,0.0323,0.1034,0.125,0.8167,0.0,0.5,1.0,0.0
0.4246,0.4188,0.2683,0.2059,0.0968,0.1034,0.125,0.819,0.0,0.5,1.0,0.0
0.4268,0.4181,0.1951,0.2647,0.1613,0.1379,0.1667,0.8202,0.0,0.5,1.0,0.0
0.4289,0.4149,0.1951,0.3235,0.129,0.1379,0.2083,0.8248,0.0,0.5,1.0,0.0
0.431,0.4145,0.1951,0.4706,0.0968,0.1379,0.1667,0.8248,0.0,0.5,1.0,0.0
0.4331,0.4113,0.2195,0.5,0.0968,0.1034,0.1667,0.8339,0.0,0.5,1.0,0.0
0.4352,0.4113,0.1707,0.0,0.6129,0.069,0.125,0.8339,0.0,0.5,1.0,0.0
0.4374,0.4161,0.1707,0.3235,0.5484,0.0345,0.125,0.85,0.0,0.5,1.0,0.0
0.4395,0.4169,0.1951,0.2059,0.6129,0.069,0.0417,0.8535,0.0,0.5,1.0,0.0
0.4416,0.4287,0.1951,0.1471,0.4839,0.069,0.0833,0.8569,0.0,0.5,1.0,0.0
0.4437,0.4426,0.2683,0.1765,0.3548,0.1379,0.1667,0.8615,0.0,0.5,1.0,0.0
0.4459,0.4458,0.2439,0.1471,0.5161,0.1379,0.1667,0.8649,0.0,0.5,1.0,0.0
0.448,0.4521,0.2927,0.1765,0.2581,0.1724,0.125,0.8684,0.0,0.5,1.0,0.0
0.4671,0.4652,0.2927,0.2941,0.0968,0.1379,0.0833,0.8718,0.0,0.5,1.0,0.0
0.4692,0.4663,0.2439,0.3824,0.0323,0.1379,0.125,0.8776,0.0,0.5,1.0,0.0
0.4713,0.4778,0.2927,0.2941,0.0645,0.1379,0.1667,0.8799,0.0,0.5,1.0,0.0
0.4735,0.4592,0.439,0.2941,0.0,0.0,0.2083,0.8833,0.0,0.5,1.0,0.0
0.4756,0.4572,0.3415,0.3529,0.0323,0.1724,0.1667,0.8867,0.0,0.5,1.0,0.0
0.4777,0.462,0.2683,0.6765,0.2258,0.2069,0.125,0.8902,0.0,0.5,1.0,0.0
0.4798,0.458,0.2683,0.6176,0.3871,0.2759,0.125,0.8937,0.0,0.5,1.0,0.0
0.482,0.4521,0.2927,0.5882,0.3871,0.2759,0.0833,0.8937,0.0,0.5,1.0,0.0
0.4841,0.4485,0.3415,0.0,0.0,0.3103,0.0833,0.8937,0.0,0.5,1.0,0.0
0.4862,0.4529,0.3902,0.5,0.4194,0.2759,0.0833,0.9074,0.0,0.5,1.0,0.0
0.4883,0.4553,0.3415,0.6176,0.4839,0.3103,0.125,0.9108,0.0,0.5,1.0,0.0
0.4904,0.4656,0.2927,0.6471,0.6452,0.2414,0.125,0.912,0.0,0.5,1.0,0.0
0.5096,0.4652,0.2927,0.5,0.4839,0.1724,0.25,0.9166,0.0,0.5,1.0,0.0
0.5117,0.4715,0.2927,0.3824,0.4516,0.1379,0.2917,0.9166,0.0,0.5,1.0,0.0
0.5138,0.4786,0.2927,0.2647,0.2903,0.1379,0.3333,0.9212,0.0,0.5,1.0,0.0
0.5159,0.4877,0.3171,0.1471,0.1935,0.1379,0.2917,0.9212,0.0,0.5,1.0,0.0
0.518,0.4897,0.2927,0.0882,0.1935,0.069,0.3333,0.9258,0.0,0.5,1.0,0.0
0.5202,0.4996,0.2195,0.2059,0.129,0.069,0.4167,0.9269,0.0,0.5,1.0,0.0
0.5223,0.5111,0.2195,0.1765,0.0645,0.069,0.5833,0.9269,0.0,0.5,1.0,0.0
0.5244,0.5178,0.1463,0.2059,0.1613,0.069,0.625,0.9304,0.0,0.5,1.0,0.0
