Date, Time of Scrape, Flight Zoning, MC, NC, LNC, SPOC, INTLC, Weather, Month, Day of Week, Holiday
2024-06-30,18:25,1773,15,9,6,2,5,91.96 | 1101 | 0,6,7,0
2024-06-30,18:30,1769,13,12,3,1,5,92.08 | 1101 | 0,6,7,0
2024-06-30,18:35,1775,10,12,1,1,5,92.08 | 1101 | 0,6,7,0
2024-06-30,18:40,1743,10,9,6,1,5,92.08 | 1101 | 0,6,7,0
2024-06-30,18:45,1738,10,9,8,1,6,92.08 | 1101 | 0,6,7,0
2024-06-30,18:50,1730,8,6,3,2,6,92.08 | 1101 | 0,6,7,0
2024-06-30,18:55,1737,8,4,2,1,6,92.08 | 1101 | 0,6,7,0
2024-06-30,19:00,1766,5,5,1,2,5,92.08 | 1101 | 0,6,7,0
2024-06-30,19:05,1767,4,3,5,1,9,92.08 | 1101 | 0,6,7,0
2024-06-30,19:10,1758,4,1,7,1,12,92.08 | 1101 | 0,6,7,0
2024-06-30,19:15,1766,2,4,4,2,15,91.96 | 1101 | 0,6,7,0
2024-06-30,19:20,1756,3,1,1,1,12,91.96 | 1101 | 0,6,7,0
2024-06-30,19:25,1755,4,3,1,2,13,91.74 | 1101 | 0,6,7,0
2024-06-30,19:30,1815,4,7,2,2,13,91.74 | 1101 | 0,6,7,0
2024-06-30,19:35,1793,4,9,1,1,10,92.08 | 1101 | 0,6,7,0
2024-06-30,19:40,1832,6,8,4,2,11,91.96 | 1101 | 0,6,7,0
2024-06-30,19:45,1864,10,6,5,2,10,91.96 | 1100 | 0,6,7,0
2024-06-30,19:50,1907,8,2,8,2,11,91.96 | 1100 | 0,6,7,0
2024-06-30,19:55,1998,4,4,5,2,10,91.63 | 1100 | 0,6,7,0
2024-06-30,20:00,2036,4,6,8,2,8,91.63 | 1100 | 0,6,7,0
2024-06-30,20:05,2019,4,9,2,1,8,91.4 | 1000 | 0,6,7,0
2024-06-30,20:10,2023,10,8,1,1,8,91.4 | 1000 | 0,6,7,0
2024-06-30,20:15,2011,10,9,1,2,7,90.84 | 1000 | 0,6,7,0
2024-06-30,20:20,2003,10,8,1,1,6,90.5 | 1000 | 0,6,7,0
2024-06-30,20:25,2001,8,5,6,3,4,90.28 | 1000 | 0,6,7,0
2024-06-30,20:30,1990,8,3,3,2,5,89.94 | 1000 | 0,6,7,0
2024-06-30,20:35,1989,5,9,1,1,4,88.93 | 1000 | 0,6,7,0
2024-06-30,20:40,1984,5,11,1,1,4,88.7 | 1000 | 0,6,7,0
2024-06-30,20:45,1974,7,3,1,3,7,88.48 | 1000 | 0,6,7,0
2024-06-30,20:50,1909,4,2,2,2,6,88.36 | 1000 | 0,6,7,0
2024-06-30,20:55,1889,2,4,11,2,3,88.36 | 1000 | 0,6,7,0
2024-06-30,21:00,0,4,1,4,1,2,88.03 | 1000 | 0,6,7,0
2024-06-30,21:05,1739,2,2,1,1,3,87.58 | 1000 | 0,6,7,0
2024-06-30,21:10,1717,3,3,1,3,7,87.46 | 1000 | 0,6,7,0
2024-06-30,21:15,1699,2,1,1,3,8,87.24 | 1000 | 0,6,7,0
2024-06-30,21:20,1687,2,4,1,3,10,87.13 | 1000 | 0,6,7,0
2024-06-30,21:25,1656,3,5,1,2,11,87.13 | 1000 | 0,6,7,0
2024-06-30,21:30,1637,3,3,1,3,12,86.9 | 1101 | 0,6,7,0
2024-06-30,21:35,1611,6,4,0,2,9,86.68 | 1101 | 0,6,7,0
2024-06-30,21:40,1591,10,2,1,1,7,86.56 | 1101 | 0,6,7,0
2024-06-30,21:45,1556,8,1,1,1,6,86.34 | 1101 | 0,6,7,0
2024-06-30,21:50,1537,10,4,7,1,3,86 | 1100 | 0,6,7,0
2024-06-30,21:55,1523,13,4,2,1,2,85.78 | 1100 | 0,6,7,0
2024-06-30,22:00,1492,11,1,1,1,1,85.66 | 1100 | 0,6,7,0
2024-06-30,22:05,1478,11,0,3,0,2,85.44 | 1100 | 0,6,7,0
2024-06-30,22:10,1478,11,0,1,0,2,85.33 | 1100 | 0,6,7,0
2024-06-30,22:15,1472,9,0,2,0,8,85.1 | 1100 | 0,6,7,0
2024-06-30,22:20,1471,10,0,6,0,9,84.88 | 1100 | 0,6,7,0
2024-06-30,22:25,1457,11,0,4,0,11,84.76 | 1000 | 0,6,7,0
2024-06-30,22:30,1425,6,0,3,0,7,84.76 | 1000 | 0,6,7,0
2024-06-30,22:35,1380,2,0,1,0,5,84.54 | 1000 | 0,6,7,0
2024-06-30,22:40,1344,1,0,1,0,2,84.76 | 1101 | 0,6,7,0
2024-06-30,22:45,1326,2,0,1,0,1,84.54 | 1101 | 0,6,7,0
2024-06-30,22:50,1281,4,0,1,0,1,84.54 | 1100 | 0,6,7,0
2024-06-30,22:55,1232,6,0,1,0,1,84.43 | 1100 | 0,6,7,0
2024-06-30,23:00,1160,6,0,1,0,1,84.2 | 1100 | 0,6,7,0
2024-06-30,23:05,1137,6,0,1,0,2,83.98 | 1100 | 0,6,7,0
2024-06-30,23:10,1125,8,0,1,0,2,83.86 | 1100 | 0,6,7,0
2024-06-30,23:15,1115,3,0,1,0,1,83.64 | 1100 | 0,6,7,0
2024-06-30,23:20,1107,2,0,1,0,2,83.53 | 1000 | 0,6,7,0
2024-06-30,23:25,1095,0,0,1,0,2,83.3 | 1000 | 0,6,7,0
2024-06-30,23:30,1095,1,0,1,0,3,82.96 | 1000 | 0,6,7,0
2024-06-30,23:35,1065,2,0,1,0,3,82.96 | 1000 | 0,6,7,0
2024-06-30,23:40,1061,1,0,1,0,4,82.74 | 1000 | 0,6,7,0
2024-06-30,23:45,1061,1,0,1,0,4,82.63 | 1000 | 0,6,7,0
2024-06-30,23:50,1037,1,0,1,0,5,82.4 | 1000 | 0,6,7,0
2024-06-30,23:55,1017,4,0,1,0,3,82.4 | 1000 | 0,6,7,0
2024-07-01,00:15,871,3,0,1,0,2,81.84 | 1000 | 0,7,1,0
2024-07-01,00:20,824,4,0,1,0,2,81.72 | 1000 | 0,7,1,0
2024-07-01,00:25,801,1,0,1,0,2,81.72 | 1000 | 0,7,1,0
2024-07-01,00:30,776,2,0,1,0,2,81.5 | 1000 | 0,7,1,0
2024-07-01,00:35,741,1,0,1,0,2,81.5 | 1000 | 0,7,1,0
2024-07-01,00:40,720,2,0,1,0,2,81.72 | 1000 | 0,7,1,0
2024-07-01,00:45,718,1,2,1,0,2,81.72 | 1000 | 0,7,1,0
2024-07-01,00:50,691,1,0,1,0,2,81.5 | 1000 | 0,7,1,0
2024-07-01,00:55,683,2,0,1,0,2,81.5 | 1000 | 0,7,1,0
2024-07-01,01:00,636,1,0,1,0,2,81.28 | 1000 | 0,7,1,0
2024-07-01,01:05,622,1,0,1,0,2,81.28 | 1000 | 0,7,1,0
2024-07-01,01:10,606,1,0,1,0,2,81.16 | 1000 | 0,7,1,0
2024-07-01,01:15,596,1,0,1,0,2,81.16 | 1000 | 0,7,1,0
2024-07-01,01:20,588,3,0,1,0,1,80.94 | 1000 | 0,7,1,0
2024-07-01,01:25,588,4,0,1,0,1,80.94 | 1000 | 0,7,1,0
2024-07-01,01:30,514,3,0,1,0,1,80.83 | 1000 | 0,7,1,0
2024-07-01,01:35,464,2,0,1,0,1,80.83 | 1000 | 0,7,1,0
2024-07-01,01:40,428,2,0,1,0,1,80.94 | 1000 | 0,7,1,0
2024-07-01,01:45,349,1,0,1,0,1,80.83 | 1000 | 0,7,1,0
2024-07-01,01:50,296,2,0,1,0,1,80.83 | 1000 | 0,7,1,0
2024-07-01,01:55,223,3,0,1,0,0,80.6 | 1000 | 0,7,1,0
2024-07-01,02:00,123,2,0,1,0,0,80.6 | 1000 | 0,7,1,0
2024-07-01,02:05,80,2,0,1,0,0,80.38 | 1000 | 0,7,1,0
2024-07-01,02:10,59,2,0,1,0,0,80.38 | 1000 | 0,7,1,0
2024-07-01,02:15,53,2,0,1,0,2,80.26 | 1000 | 0,7,1,0
2024-07-01,02:20,52,2,0,1,0,1,80.26 | 1000 | 0,7,1,0
2024-07-01,02:25,47,1,0,1,0,1,80.04 | 1000 | 0,7,1,0
2024-07-01,02:30,49,5,0,1,0,1,79.93 | 1000 | 0,7,1,0
2024-07-01,02:35,45,2,0,1,0,1,80.26 | 1000 | 0,7,1,0
2024-07-01,02:40,33,2,0,1,0,1,80.26 | 1000 | 0,7,1,0
2024-07-01,02:45,33,6,0,1,0,1,80.04 | 1000 | 0,7,1,0
2024-07-01,02:50,9,7,0,1,0,1,80.04 | 1000 | 0,7,1,0
2024-07-01,02:55,8,5,0,1,0,0,79.93 | 1000 | 0,7,1,0
2024-07-01,03:00,36,7,0,1,0,1,79.93 | 1000 | 0,7,1,0
2024-07-01,03:05,38,12,1,1,0,1,79.93 | 1000 | 0,7,1,0
2024-07-01,03:10,42,11,1,1,0,0,79.7 | 1000 | 0,7,1,0
2024-07-01,03:15,42,11,1,1,0,0,79.47 | 1000 | 0,7,1,0
2024-07-01,03:20,44,12,1,1,0,2,79.47 | 1000 | 0,7,1,0
2024-07-01,03:25,45,15,1,1,0,1,79.36 | 1000 | 0,7,1,0
2024-07-01,03:30,48,17,3,1,0,0,79.14 | 1000 | 0,7,1,0
2024-07-01,03:35,49,10,3,1,1,0,79.03 | 1000 | 0,7,1,0
2024-07-01,03:40,50,3,3,1,1,0,79.03 | 1000 | 0,7,1,0
2024-07-01,03:45,52,2,1,1,1,0,78.8 | 1000 | 0,7,1,0
2024-07-01,03:50,53,1,3,1,1,0,78.58 | 1000 | 0,7,1,0
2024-07-01,03:55,55,2,3,0,1,0,78.58 | 1000 | 0,7,1,0
2024-07-01,04:00,68,4,2,1,1,0,78.58 | 1000 | 0,7,1,0
2024-07-01,04:05,93,3,1,1,1,0,78.24 | 1000 | 0,7,1,0
2024-07-01,04:10,101,3,3,1,1,0,78.24 | 1000 | 0,7,1,0
2024-07-01,04:15,112,4,2,1,2,0,78.13 | 1000 | 0,7,1,0
2024-07-01,04:20,113,1,4,1,1,0,78.13 | 1000 | 0,7,1,0
2024-07-01,04:25,119,3,9,3,2,2,77.9 | 1000 | 0,7,1,0
2024-07-01,04:30,126,4,6,3,2,2,77.9 | 1000 | 0,7,1,0
2024-07-01,04:35,126,3,9,1,2,4,77.68 | 1000 | 0,7,1,0
2024-07-01,04:40,128,4,8,3,2,1,77.68 | 1000 | 0,7,1,0
2024-07-01,04:45,139,4,12,2,3,2,77.56 | 1000 | 0,7,1,0
2024-07-01,04:50,140,5,12,3,2,1,77.34 | 1000 | 0,7,1,0
2024-07-01,04:55,144,5,13,1,3,2,77.22 | 1000 | 0,7,1,0
2024-07-01,05:00,144,5,12,3,3,2,77.22 | 1000 | 0,7,1,0
2024-07-01,05:05,148,4,14,2,3,1,77 | 1000 | 0,7,1,0
2024-07-01,05:10,191,5,14,1,3,3,77 | 1000 | 0,7,1,0
2024-07-01,05:15,216,6,7,1,1,1,76.78 | 1000 | 0,7,1,0
2024-07-01,05:20,237,7,3,2,2,2,76.78 | 1000 | 0,7,1,0
2024-07-01,05:25,246,6,2,1,2,3,76.66 | 1000 | 0,7,1,0
2024-07-01,05:30,286,6,1,9,2,1,76.78 | 1000 | 0,7,1,0
2024-07-01,05:35,315,7,3,6,2,2,76.66 | 1000 | 0,7,1,0
2024-07-01,05:40,329,7,3,3,2,1,76.66 | 1000 | 0,7,1,0
2024-07-01,05:45,333,8,3,2,2,2,76.44 | 1000 | 0,7,1,0
2024-07-01,05:50,335,8,1,1,2,2,76.44 | 1000 | 0,7,1,0
2024-07-01,05:55,345,8,2,1,2,3,76.33 | 1000 | 0,7,1,0
2024-07-01,06:00,360,8,3,5,2,3,76.33 | 1000 | 0,7,1,0
2024-07-01,06:05,379,9,5,1,2,2,76.1 | 1000 | 0,7,1,0
2024-07-01,06:10,399,8,4,4,2,2,76.1 | 1000 | 0,7,1,0
2024-07-01,06:15,411,6,6,19,3,3,76.1 | 1000 | 0,7,1,0
2024-07-01,06:20,418,7,6,8,3,2,76.1 | 1000 | 0,7,1,0
2024-07-01,06:25,423,6,7,5,3,4,76.1 | 1000 | 0,7,1,0
2024-07-01,06:30,436,5,8,2,3,2,76.1 | 1000 | 0,7,1,0
2024-07-01,06:35,446,5,14,5,4,2,76.33 | 1000 | 0,7,1,0
2024-07-01,06:40,463,5,11,10,3,2,76.33 | 1000 | 0,7,1,0
2024-07-01,06:45,492,5,13,7,2,2,76.33 | 1000 | 0,7,1,0
2024-07-01,06:50,516,6,13,4,2,3,76.33 | 1000 | 0,7,1,0
2024-07-01,06:55,537,7,10,6,2,2,76.1 | 1000 | 0,7,1,0
2024-07-01,07:00,578,10,9,7,3,3,76.1 | 1000 | 0,7,1,0
2024-07-01,07:05,587,13,7,6,3,5,76.1 | 1000 | 0,7,1,0
2024-07-01,07:10,608,10,10,10,2,5,76.33 | 1000 | 0,7,1,0
2024-07-01,07:15,627,10,13,7,2,6,76.66 | 1000 | 0,7,1,0
2024-07-01,07:20,636,10,14,10,3,6,76.78 | 1000 | 0,7,1,0
2024-07-01,07:25,649,9,19,21,3,6,77 | 1000 | 0,7,1,0
2024-07-01,07:30,662,8,23,13,3,5,77.22 | 1000 | 0,7,1,0
2024-07-01,07:35,677,8,21,10,5,4,77.9 | 1000 | 0,7,1,0
2024-07-01,07:40,685,9,18,7,7,6,77.9 | 1000 | 0,7,1,0
2024-07-01,07:45,696,9,17,8,6,7,78.24 | 1000 | 0,7,1,0
2024-07-01,07:50,699,9,13,5,5,5,78.46 | 1000 | 0,7,1,0
2024-07-01,07:55,701,8,9,2,5,6,78.8 | 1000 | 0,7,1,0
2024-07-01,08:00,738,7,11,6,4,7,78.8 | 1000 | 0,7,1,0
2024-07-01,08:05,755,5,18,4,5,7,79.14 | 1000 | 0,7,1,0
2024-07-01,08:10,770,6,14,0,5,9,79.47 | 1000 | 0,7,1,0
2024-07-01,08:15,800,6,13,3,4,8,79.47 | 1000 | 0,7,1,0
2024-07-01,08:20,805,6,17,1,4,10,80.04 | 1000 | 0,7,1,0
2024-07-01,08:25,820,5,17,3,5,11,80.38 | 1000 | 0,7,1,0
2024-07-01,08:30,839,5,18,1,3,11,80.6 | 1000 | 0,7,1,0
2024-07-01,08:35,846,4,16,1,4,12,80.94 | 1000 | 0,7,1,0
2024-07-01,08:40,846,4,16,3,4,8,81.28 | 1000 | 0,7,1,0
2024-07-01,08:45,857,4,15,1,4,9,81.5 | 1000 | 0,7,1,0
2024-07-01,08:50,866,6,14,2,4,7,81.84 | 1000 | 0,7,1,0
2024-07-01,08:55,882,6,11,1,3,6,81.84 | 1000 | 0,7,1,0
2024-07-01,09:00,942,6,7,1,4,4,82.4 | 1000 | 0,7,1,0
2024-07-01,09:05,930,5,5,1,4,3,82.74 | 1000 | 0,7,1,0
2024-07-01,09:10,928,4,6,8,2,2,82.96 | 1000 | 0,7,1,0
2024-07-01,09:15,950,6,7,5,2,3,83.3 | 1000 | 0,7,1,0
2024-07-01,09:20,964,8,4,2,2,3,83.64 | 1000 | 0,7,1,0
2024-07-01,09:25,972,7,3,12,2,3,83.98 | 1000 | 0,7,1,0
2024-07-01,09:30,979,5,4,10,2,5,84.2 | 1000 | 0,7,1,0
2024-07-01,09:35,985,5,5,10,2,3,84.2 | 1000 | 0,7,1,0
2024-07-01,09:40,1002,5,7,5,2,3,84.54 | 1000 | 0,7,1,0
2024-07-01,09:45,1015,6,7,4,2,5,84.88 | 1000 | 0,7,1,0
2024-07-01,09:50,1021,6,6,6,3,4,85.1 | 1000 | 0,7,1,0
2024-07-01,09:55,1037,5,5,5,2,4,85.44 | 1000 | 0,7,1,0
2024-07-01,10:00,1076,7,5,5,2,3,85.78 | 1000 | 0,7,1,0
2024-07-01,10:05,1070,8,5,1,2,3,86 | 1000 | 0,7,1,0
2024-07-01,10:10,1058,7,3,1,2,5,86.34 | 1000 | 0,7,1,0
2024-07-01,10:15,1056,6,4,0,2,5,86.68 | 1000 | 0,7,1,0
2024-07-01,10:20,1045,5,8,3,2,2,86.9 | 1000 | 0,7,1,0
2024-07-01,10:25,1047,6,6,1,2,1,87.24 | 1000 | 0,7,1,0
2024-07-01,10:30,1059,8,3,1,3,1,87.46 | 1000 | 0,7,1,0
2024-07-01,10:35,1062,7,2,7,2,4,87.58 | 1000 | 0,7,1,0
2024-07-01,10:40,1097,7,4,7,2,3,88.03 | 1100 | 0,7,1,0
2024-07-01,10:45,1126,9,4,5,3,1,88.36 | 1100 | 0,7,1,0
2024-07-01,10:50,1134,9,1,1,2,2,88.48 | 1100 | 0,7,1,0
2024-07-01,10:55,1142,9,6,7,2,2,88.93 | 1100 | 0,7,1,0
2024-07-01,11:00,1182,10,7,4,3,3,89.04 | 1100 | 0,7,1,0
2024-07-01,11:05,1185,10,6,4,4,1,89.38 | 1100 | 0,7,1,0
2024-07-01,11:10,1208,10,10,7,5,3,89.6 | 1100 | 0,7,1,0
2024-07-01,11:15,1180,11,9,4,4,2,89.83 | 1100 | 0,7,1,0
2024-07-01,11:20,1171,12,8,11,3,5,89.94 | 1100 | 0,7,1,0
2024-07-01,11:25,1178,12,10,10,4,2,90.16 | 1100 | 0,7,1,0
2024-07-01,11:30,1168,10,15,7,4,1,90.28 | 1100 | 0,7,1,0
2024-07-01,11:35,1147,11,11,10,3,4,89.94 | 1100 | 0,7,1,0
2024-07-01,11:40,1133,15,11,17,2,5,90.16 | 1100 | 0,7,1,0
2024-07-01,11:45,1129,16,13,14,2,3,90.5 | 1100 | 0,7,1,0
2024-07-01,11:50,1134,17,19,12,3,5,90.73 | 1100 | 0,7,1,0
2024-07-01,11:55,1161,17,18,9,4,5,90.84 | 1100 | 0,7,1,0
2024-07-01,12:00,1172,16,16,12,4,6,91.06 | 1100 | 0,7,1,0
2024-07-01,12:05,1175,15,16,15,3,7,91.18 | 1100 | 0,7,1,0
2024-07-01,12:10,1205,15,13,7,3,6,91.4 | 1100 | 0,7,1,0
2024-07-01,12:15,1236,12,11,2,3,11,91.63 | 1100 | 0,7,1,0
2024-07-01,12:20,1234,9,13,9,3,12,91.74 | 1100 | 0,7,1,0
2024-07-01,12:25,1246,7,20,8,3,10,91.96 | 1100 | 0,7,1,0
2024-07-01,12:30,1297,6,18,4,2,11,92.08 | 1100 | 0,7,1,0
2024-07-01,12:35,1317,7,13,4,2,11,92.08 | 1100 | 0,7,1,0
2024-07-01,12:40,1338,8,8,1,2,10,92.3 | 1100 | 0,7,1,0
2024-07-01,12:45,1336,5,7,4,2,12,92.53 | 1100 | 0,7,1,0
2024-07-01,12:50,1309,4,9,10,2,15,92.53 | 1100 | 0,7,1,0
2024-07-01,12:55,1304,7,8,2,2,17,92.64 | 1100 | 0,7,1,0
2024-07-01,13:00,1307,9,3,2,2,14,92.86 | 1100 | 0,7,1,0
2024-07-01,13:05,1283,8,1,6,2,12,92.98 | 1100 | 0,7,1,0
2024-07-01,13:10,1272,8,4,9,3,12,92.98 | 1100 | 0,7,1,0
2024-07-01,13:15,1262,6,4,4,3,15,93.2 | 1100 | 0,7,1,0
2024-07-01,13:20,1275,7,7,9,3,14,93.43 | 1100 | 0,7,1,0
2024-07-01,13:25,1303,7,9,15,3,13,93.54 | 1100 | 0,7,1,0
2024-07-01,13:30,1310,10,8,12,3,13,93.76 | 1100 | 0,7,1,0
2024-07-01,13:35,1308,12,9,8,3,11,93.54 | 1100 | 0,7,1,0
2024-07-01,13:40,1329,9,18,10,3,9,93.54 | 1100 | 0,7,1,0
2024-07-01,13:45,1355,9,17,6,4,9,93.76 | 1100 | 0,7,1,0
2024-07-01,13:50,1362,9,12,9,4,8,93.88 | 1100 | 0,7,1,0
2024-07-01,13:55,1371,11,11,11,3,6,93.88 | 1100 | 0,7,1,0
2024-07-01,14:00,1401,11,13,16,3,8,94.1 | 1100 | 0,7,1,0
2024-07-01,14:05,1376,11,12,9,3,8,94.1 | 1100 | 0,7,1,0
2024-07-01,14:10,1375,16,9,10,3,7,94.33 | 1100 | 0,7,1,0
2024-07-01,14:15,1374,18,10,11,2,8,94.33 | 1100 | 0,7,1,0
2024-07-01,14:20,1354,20,10,7,3,8,94.44 | 1100 | 0,7,1,0
2024-07-01,14:25,1348,17,15,11,2,7,94.66 | 1100 | 0,7,1,0
2024-07-01,14:30,1353,11,19,7,2,6,94.78 | 1100 | 0,7,1,0
2024-07-01,14:35,1332,10,19,4,2,5,95 | 1100 | 0,7,1,0
2024-07-01,14:40,1358,11,20,3,3,6,95 | 1100 | 0,7,1,0
2024-07-01,14:45,1377,11,15,1,3,6,94.66 | 1100 | 0,7,1,0
2024-07-01,14:50,1423,9,14,6,3,7,94.66 | 1100 | 0,7,1,0
2024-07-01,14:55,1473,8,16,9,3,8,94.78 | 1100 | 0,7,1,0
2024-07-01,15:00,1523,7,11,6,4,9,94.78 | 1100 | 0,7,1,0
2024-07-01,15:05,1522,6,6,7,2,7,95 | 1100 | 0,7,1,0
2024-07-01,15:10,1537,6,3,7,2,7,95 | 1100 | 0,7,1,0
2024-07-01,15:15,1557,5,4,5,2,6,95 | 1100 | 0,7,1,0
2024-07-01,15:20,1540,3,3,4,3,7,95.34 | 1100 | 0,7,1,0
2024-07-01,15:25,1550,3,2,3,3,9,95.34 | 1100 | 0,7,1,0
2024-07-01,15:30,1562,4,1,1,2,9,95.56 | 1100 | 0,7,1,0
2024-07-01,15:35,1562,4,2,1,3,9,94.44 | 1100 | 0,7,1,0
2024-07-01,15:40,1594,4,1,1,3,9,94.66 | 1100 | 0,7,1,0
2024-07-01,15:45,1575,5,2,1,3,10,94.78 | 1100 | 0,7,1,0
2024-07-01,15:50,1592,5,3,2,3,9,95 | 1100 | 0,7,1,0
2024-07-01,15:55,1597,4,3,4,3,7,95.23 | 1100 | 0,7,1,0
2024-07-01,16:00,1591,3,3,1,2,7,95 | 1100 | 0,7,1,0
2024-07-01,16:05,1575,4,3,5,2,9,95 | 1100 | 0,7,1,0
2024-07-01,16:10,1572,4,1,2,1,7,95 | 1100 | 0,7,1,0
2024-07-01,16:15,1565,4,1,1,1,6,95 | 1100 | 0,7,1,0
2024-07-01,16:20,1579,4,3,2,2,7,95 | 1100 | 0,7,1,0
2024-07-01,16:25,1602,3,1,3,2,5,95 | 1100 | 0,7,1,0
2024-07-01,16:30,1627,2,8,1,2,4,95 | 1100 | 0,7,1,0
2024-07-01,16:35,1644,4,12,5,2,4,95 | 1100 | 0,7,1,0
2024-07-01,16:40,1685,5,9,3,1,3,95 | 1100 | 0,7,1,0
2024-07-01,16:45,1634,4,9,5,3,3,95 | 1100 | 0,7,1,0
2024-07-01,16:50,1677,4,7,5,2,3,95 | 1100 | 0,7,1,0
2024-07-01,16:55,1700,5,7,1,2,4,95 | 1100 | 0,7,1,0
2024-07-01,17:00,1745,4,6,0,2,3,95.68 | 1100 | 0,7,1,0
2024-07-01,17:05,1731,5,12,1,3,2,95.68 | 1100 | 0,7,1,0
2024-07-01,17:10,1718,6,9,1,3,2,95.68 | 1100 | 0,7,1,0
2024-07-01,17:15,1717,8,6,1,2,2,95.68 | 1100 | 0,7,1,0
2024-07-01,17:20,1704,6,3,6,2,4,95.56 | 1100 | 0,7,1,0
2024-07-01,17:25,1690,5,3,5,2,3,95.56 | 1100 | 0,7,1,0
2024-07-01,17:30,1672,5,3,3,2,3,95.56 | 1100 | 0,7,1,0
2024-07-01,17:35,1683,4,2,1,2,3,95 | 1101 | 0,7,1,0
2024-07-01,17:40,1678,3,1,4,1,4,94.78 | 1101 | 0,7,1,0
2024-07-01,17:45,1666,4,8,3,2,5,94.78 | 1101 | 0,7,1,0
2024-07-01,17:50,1693,4,6,1,2,6,94.66 | 1101 | 0,7,1,0
2024-07-01,18:05,1725,5,8,1,2,4,94.44 | 1001 | 0,7,1,0
2024-07-01,18:10,1761,8,6,2,2,2,94.33 | 1001 | 0,7,1,0
2024-07-01,18:15,1741,11,8,1,2,2,94.1 | 1001 | 0,7,1,0
2024-07-01,18:20,1748,10,11,1,2,2,93.88 | 1001 | 0,7,1,0
2024-07-01,18:25,1743,7,7,4,2,2,93.88 | 1001 | 0,7,1,0
2024-07-01,18:30,1719,5,5,1,2,2,93.76 | 1001 | 0,7,1,0
2024-07-01,18:35,1727,4,4,1,1,2,92.86 | 1101 | 0,7,1,0
2024-07-01,18:40,1702,5,7,1,2,2,92.53 | 1102 | 0,7,1,0
2024-07-01,18:45,1703,3,3,2,2,3,92.08 | 1102 | 0,7,1,0
2024-07-01,18:50,1682,4,5,1,1,3,91.74 | 1001 | 0,7,1,0
2024-07-01,18:55,1701,3,4,2,2,3,91.4 | 1001 | 0,7,1,0
2024-07-01,19:00,1729,5,5,1,2,2,91.06 | 1001 | 0,7,1,0
2024-07-01,19:05,1731,3,1,1,1,1,90.5 | 1001 | 0,7,1,0
2024-07-01,19:10,1729,2,1,2,1,3,90.16 | 1001 | 0,7,1,0
2024-07-01,19:15,1731,2,6,1,1,2,89.83 | 1001 | 0,7,1,0
2024-07-01,19:20,1720,3,4,1,2,2,89.38 | 1001 | 0,7,1,0
2024-07-01,19:25,1725,2,1,0,1,2,89.04 | 1001 | 0,7,1,0
2024-07-01,19:30,1778,3,3,1,1,3,88.48 | 1001 | 0,7,1,0
2024-07-01,19:35,1779,2,3,1,1,4,88.48 | 1102 | 0,7,1,0
2024-07-01,19:40,1804,4,1,0,1,3,87.58 | 1102 | 0,7,1,0
2024-07-01,19:45,1830,4,2,1,1,3,86.68 | 1001 | 0,7,1,0
2024-07-01,19:50,1885,7,2,1,2,3,86 | 1001 | 0,7,1,0
2024-07-01,19:55,1970,9,1,3,1,3,85.1 | 1001 | 0,7,1,0
2024-07-01,20:00,2022,5,4,3,2,4,84.43 | 1001 | 0,7,1,0
2024-07-01,20:05,2020,6,8,1,2,5,83.53 | 1001 | 0,7,1,0
2024-07-01,20:10,2004,8,3,1,2,4,83.53 | 1001 | 0,7,1,0
2024-07-01,20:15,2000,6,1,2,2,4,83.53 | 1001 | 0,7,1,0
2024-07-01,20:20,1991,5,1,5,2,4,83.53 | 1001 | 0,7,1,0
2024-07-01,20:25,1989,6,7,2,2,2,83.53 | 1001 | 0,7,1,0
2024-07-01,20:30,1983,6,4,1,2,1,83.53 | 1001 | 0,7,1,0
2024-07-01,20:35,1984,4,1,2,1,2,85.44 | 1001 | 0,7,1,0
2024-07-01,20:40,1984,4,2,3,2,3,84.76 | 1001 | 0,7,1,0
2024-07-01,20:45,1963,2,2,1,2,4,83.98 | 1001 | 0,7,1,0
2024-07-01,20:50,1920,3,1,0,1,3,83.3 | 1001 | 0,7,1,0
2024-07-01,20:55,1890,4,1,0,1,1,82.63 | 1001 | 0,7,1,0
2024-07-01,21:00,0,2,1,3,2,2,81.84 | 4200 | 5,7,1,0
2024-07-01,21:05,1736,4,2,1,0,1,81.16 | 1001 | 0,7,1,0
2024-07-01,21:10,1713,3,1,1,0,1,81.16 | 1001 | 0,7,1,0
2024-07-01,21:15,1688,1,1,1,0,1,81.16 | 1001 | 0,7,1,0
2024-07-01,21:20,1667,1,2,0,0,3,81.16 | 1001 | 0,7,1,0
2024-07-01,21:25,1646,3,0,1,0,3,81.16 | 1001 | 0,7,1,0
2024-07-01,21:30,1622,7,3,2,0,1,81.16 | 1001 | 0,7,1,0
2024-07-01,21:35,1607,9,0,0,0,1,86.56 | 1001 | 0,7,1,0
2024-07-01,21:40,1588,7,3,0,0,2,86.34 | 1001 | 0,7,1,0
2024-07-01,21:45,1557,5,1,0,0,1,86.23 | 1001 | 0,7,1,0
2024-07-01,21:50,1538,3,1,1,0,1,86 | 1001 | 0,7,1,0
2024-07-01,21:55,1520,2,1,0,0,1,85.66 | 1001 | 0,7,1,0
2024-07-01,22:00,1492,4,0,0,0,2,85.44 | 1001 | 0,7,1,0
2024-07-01,22:05,1477,8,0,0,0,1,85.33 | 1001 | 0,7,1,0
